,cif,pld,lcd,asa,av,psd mean,psd std,n_paths,paths mean,paths std,xdim,ydim,zdim,n_channels
104,"BECff-[1,0,0]-L-0.810224_0-U-0.379015_0-ss-7.57507099751",6.4140625,7.099295616149902,4797.200000000001,3309.835000000001,1.2605226039886475,0.6432615518569946,55221.0,2.7467782180010207,0.7887159561569013,24.5,24.9,9.5,1.0
105,"BIKff-[1,1,0]-L-0.011766_0-U-0.595323_0-ss-11.0068400754",1.9140625,4.0249223709106445,4174.06,2281.7210000000005,1.1007912158966064,0.37052541971206665,1820.0,2.96253667292152,1.2412285118993263,10.0,34.8,12.8,1.0
106,"BIKff-[1,1,0]-L-0.011766_0-U-0.595323_0-ss-17.6914874367",1.9140625,4.0249223709106445,6430.8600000000015,3421.9320000000007,1.075812578201294,0.3719330132007599,1820.0,2.2339218190876085,0.6986507537659297,10.0,34.8,19.5,1.0
107,"BIKff-[1,1,0]-L-0.595321_0-U-0.011766_0-ss-17.8620462137",1.9140625,4.404542922973633,5802.720000000001,3307.9720000000007,1.08267080783844,0.4112417995929718,1075.0,2.149369639943902,0.6705870344296531,10.0,35.0,18.0,1.0
108,"BIKff-[1,1,0]-L-0.595321_0-U-0.011766_0-ss-24.5466935749",1.9140625,4.404542922973633,8049.330000000002,4455.466000000001,1.0665744543075562,0.41096460819244385,550.0,1.8033631865125344,0.400778688518279,10.0,35.0,24.7,1.0
109,"BIKff-[1,1,0]-L-0.595321_0-U-0.011766_0-ss-9.54736764772",1.9140625,4.578209400177002,3464.7000000000007,2155.6480000000006,1.1562005281448364,0.3943653404712677,570.0,3.7480177916227677,1.750360570697307,10.0,34.8,11.3,1.0
110,"BOFff-[0,1,1]-L-0.126232_0-U-0.873838_0-ss-10.0772732801",1.7734375,6.26418399810791,5341.370000000001,3735.6510000000007,1.3144781589508057,0.5954020619392395,3192.0,2.9997438650931465,1.1275336423784665,15.2,36.5,11.5,1.0
111,"BOFff-[0,1,1]-L-0.126232_0-U-0.873838_0-ss-19.3275615395",1.7734375,6.26418399810791,10106.940000000002,6617.779000000001,1.2324485778808594,0.5778584480285645,2900.0,2.0566599159278027,0.3705489560521216,15.2,37.0,20.8,1.0
112,"BOFff-[0,1,1]-L-0.126232_0-U-0.873838_0-ss-28.5778497988",1.7734375,6.26418399810791,14852.070000000003,9367.980000000001,1.195080280303955,0.5622089505195618,3016.0,1.7838421342817605,0.16970924330492967,15.2,37.0,30.0,1.0
113,"BOGff-[0,1,0]-L-0.083414_0-U-0.916667_0-ss-17.16021641",5.0078125,8.639444351196289,13109.890000000003,11581.960000000003,1.417501449584961,0.947488009929657,5141.0,2.220128682112223,0.5178209284984213,38.7,24.7,19.1,1.0
114,"BOGff-[0,1,0]-L-0.083414_0-U-0.916667_0-ss-41.11712859",5.0078125,8.639444351196289,31154.730000000007,25128.462000000007,1.3368934392929077,0.9132359623908997,5044.0,1.5819768663998903,0.1781429248600225,38.7,24.7,43.1,1.0
115,"BOGff-[0,1,0]-L-0.083414_0-U-0.916667_0-ss-65.07404077",5.0078125,8.639444351196289,49105.60000000001,38602.17500000001,1.3164695501327515,0.9055585265159607,5044.0,1.4548432848672452,0.12380184617488796,38.7,24.7,67.0,1.0
116,"BOGff-[0,1,0]-L-0.416651_0-U-0.68609_0-ss-30.8011145069",5.0078125,8.637128829956055,24701.640000000003,18527.133000000005,1.2726203203201294,0.8359531164169312,6816.0,1.8269460866615868,0.31086240252308744,38.7,24.7,32.8,1.0
117,"BOGff-[0,1,0]-L-0.416651_0-U-0.68609_0-ss-54.7580266869",5.0078125,8.637128829956055,42709.07000000001,31991.59400000001,1.2735981941223145,0.8573048114776611,7008.0,1.5474707330402353,0.16883752509346528,38.7,24.7,56.7,1.0
118,"BOGff-[0,1,0]-L-0.416651_0-U-0.68609_0-ss-6.84420232688",5.0078125,6.603029727935791,6703.310000000001,4974.693000000001,1.2342721223831177,0.6409118175506592,5586.0,5.603443735664368,2.3673529305954792,38.7,24.7,8.8,1.0
119,"BOZff-[0,1,0]-L-0.24681_0-U-0.815743_0-ss-20.1049927158",3.6015625,10.221546173095703,10741.560000000001,12379.935000000003,1.7892709970474243,0.9648394584655762,4662.0,1.9209960567173483,0.31816826752623334,28.4,27.9,22.1,1.0
120,"BOZff-[0,1,0]-L-0.24681_0-U-0.815743_0-ss-55.8315140758",3.6015625,10.203920364379883,29851.230000000007,31300.528000000006,1.7148617506027222,0.9830817580223083,4662.0,1.4281856302510674,0.09577645057678078,28.4,27.9,57.8,1.0
121,"BOZff-[0,1,0]-L-0.24681_0-U-0.815743_0-ss-91.5580354358",3.6015625,10.203920364379883,48959.08000000001,50222.59000000001,1.6966545581817627,0.9875569939613342,2142.0,1.3378225640764914,0.05648897560614215,28.4,27.9,93.5,1.0
122,"BOZff-[0,1,0]-L-0.25336_0-U-0.747284_0-ss-19.5458726565",3.6015625,9.750897407531738,10401.150000000001,12092.079000000003,1.7984100580215454,0.9783533215522766,6868.0,2.0873775547945033,0.4159055486457122,28.4,27.9,21.5,1.0
123,"BOZff-[0,1,0]-L-0.25336_0-U-0.747284_0-ss-55.2723940165",3.6015625,9.750897407531738,29502.440000000006,31014.70200000001,1.7203953266143799,0.9881141185760498,7777.0,1.4409546836819744,0.07458399295157532,28.4,27.9,57.2,1.0
124,"BOZff-[0,1,0]-L-0.25336_0-U-0.747284_0-ss-90.9989153765",3.6015625,9.750897407531738,48594.11000000001,49939.83000000001,1.699947714805603,0.9876282215118408,7272.0,1.3479746583337648,0.04529528653185699,28.4,27.9,92.9,1.0
125,"BOZff-[0,1,0]-L-0.316349_0-U-0.682575_0-ss-16.169787841",3.6015625,10.919706344604492,9518.730000000001,9695.659000000001,1.6852631568908691,0.9178671836853027,1581.0,2.325217525381701,0.4692317671905681,28.4,27.9,18.1,1.0
126,"BOZff-[0,1,0]-L-0.316349_0-U-0.682575_0-ss-51.896309201",3.6015625,10.919706344604492,28610.050000000007,28620.080000000005,1.6807507276535034,0.9653588533401489,1550.0,1.454180815583315,0.08522416012281386,28.4,27.9,53.8,1.0
127,"BOZff-[0,1,0]-L-0.316349_0-U-0.682575_0-ss-87.622830561",3.6015625,10.983624458312988,47733.45000000001,47615.55400000001,1.6759010553359985,0.9754763841629028,961.0,1.357472388933551,0.04688093047605752,28.4,27.9,89.6,1.0
128,"BPHff-[0,0,1]-L-0.121354_0-U-0.878696_0-ss-12.8479105",6.4140625,10.647065162658691,6017.440000000001,5599.974000000001,1.563031792640686,0.9738317728042603,912.0,2.209048647916749,0.3293083535527652,26.6,21.7,14.8,1.0
129,"BPHff-[0,0,1]-L-0.121354_0-U-0.878696_0-ss-25.695821",6.4140625,10.647065162658691,11672.020000000002,10161.800000000003,1.4790680408477783,0.9585610032081604,1482.0,1.6887157056601132,0.15441704268850992,26.6,21.7,27.6,1.0
130,"BPHff-[0,0,1]-L-0.121354_0-U-0.878696_0-ss-38.5437315",6.4140625,10.647065162658691,17354.920000000002,14772.926000000003,1.443221092224121,0.9496867656707764,912.0,1.4685224101653016,0.11453354183129223,26.6,21.7,40.5,1.0
131,"BREff-[0,1,0]-L-0.084139_0-U-0.916794_0-ss-25.36882335",1.9140625,6.4156060218811035,5409.460000000001,3060.902000000001,1.0060033798217773,0.5414279103279114,160.0,1.506100701745823,0.09175279790538111,13.3,15.5,27.3,1.0
132,"BREff-[0,1,0]-L-0.084139_0-U-0.916794_0-ss-42.28137225",1.9140625,6.4156060218811035,8881.480000000001,4875.916000000001,0.9868152737617493,0.5214606523513794,176.0,1.4061630149526454,0.06065568114089791,13.3,15.5,44.2,1.0
133,"BREff-[0,1,0]-L-0.084139_0-U-0.916794_0-ss-8.45627445",1.9140625,6.4156060218811035,1940.9000000000003,1245.3920000000003,1.098757266998291,0.6092380881309509,140.0,2.31656347826025,0.6350598571568267,13.3,15.5,10.4,1.0
134,"BSVff-[1,1,1]-L-0.206687_0-U-0.295666_0-ss-13.1959712891",4.0234375,6.615134239196777,24159.260000000006,16628.545000000006,1.1785186529159546,0.654240608215332,74025.0,3.467787269709829,1.0486139125838325,48.5,42.2,14.4,1.0
135,"BSVff-[1,1,1]-L-0.206687_0-U-0.295666_0-ss-23.1618287799",3.8828125,6.6873016357421875,41825.79000000001,27995.48700000001,1.143504023551941,0.6442025899887085,62853.0,2.3406215274222353,0.5325193189182453,48.5,42.5,24.4,1.0
136,"BSVff-[1,1,1]-L-0.47839_1-U-0.519703_1-ss-13.0698035332",4.0234375,9.002222061157227,18552.450000000004,20298.708000000006,1.5624758005142212,0.740095317363739,6460.0,3.6043549431419186,1.020399459332061,48.5,42.5,14.3,1.0
137,"BSVff-[1,1,1]-L-0.47839_1-U-0.519703_1-ss-23.0356610241",4.0234375,8.984430313110352,35625.62000000001,31399.161000000007,1.3831264972686768,0.7366122603416443,3400.0,2.3959182838206927,0.4493820703396693,48.5,42.5,24.2,1.0
138,"BSVff-[1,1,1]-L-0.513974_3-U-0.292928_2-ss-18.1418071129",4.0234375,9.002222061157227,30578.430000000008,23395.200000000004,1.2696266174316406,0.7205415964126587,93274.0,2.6904304157041987,0.6340038150268754,48.5,42.2,19.3,1.0
139,"BSVff-[1,1,1]-L-0.513974_3-U-0.292928_2-ss-8.17594962207",4.3046875,9.002222061157227,13412.860000000002,12465.032000000003,1.4681484699249268,0.729905366897583,60929.0,6.61565815557162,2.5759131757146423,48.5,42.2,9.4,1.0
140,"BSVff-[1,1,1]-L-0.794392_0-U-0.457389_0-ss-19.3153266959",3.8828125,8.44037914276123,31009.380000000005,26289.163000000008,1.34282386302948,0.6994717121124268,602803.0,2.7073488317529755,0.6361994840779572,48.5,42.5,20.5,1.0
141,"BSVff-[1,1,1]-L-0.794392_0-U-0.457389_0-ss-9.34946920505",4.8671875,8.44037914276123,13815.190000000002,14979.198000000004,1.5261059999465942,0.6788025498390198,621128.0,5.263063557973713,1.887413376168973,48.5,42.4,10.5,1.0
142,"BSVff-[1,1,1]-L-0.954024_0-U-0.045775_0-ss-13.2596630843",4.0234375,6.6723313331604,24059.160000000003,16933.715000000004,1.2030988931655884,0.6681473255157471,63506.0,3.4405563331242206,1.0277078616997828,48.5,42.6,14.4,1.0
